bookID,title,authors,average_rating,isbn13,language_code,num_pages,publication_date,publisher
1592,The Knights / Peace / The Birds / The Assembly Women / Wealth,Aristophanes/Alan H. Sommerstein/David B. Barrett/David Brett,3.69,9780140443325,en-US,335,1978,Penguin Classics
21624,Study War No More: A Selection of Alternatives,Joe Haldeman/William Nabors/Harry Harrison/Damon Knight/Harlan Ellison/Ben Bova/Poul Anderson/Isaac Asimov/Mack Reynolds/Alec Effinger,3.56,9780380405190,eng,323,1978,Avon
7045,The Tale of Genji,Murasaki Shikibu/Edward G. Seidensticker,3.72,9780394735306,en-US,1090,1978,Alfred A. Knopf
4714,The Damned and the Beautiful: American Youth in the 1920's,Paula S. Fass,3.76,9780195024920,spa,520,1978,Oxford University Press  USA
1877,The History of Sexuality 1: An Introduction,Michel Foucault/Robert Hurley,4.04,9780394417752,eng,168,1978,Pantheon Books (NY)
10518,A Theory of Semiotics,Umberto Eco,4.01,9780253202178,eng,368,1978,Indiana University Press
31488,The Rainbow Goblins,Ul De Rico,4.42,9780500277591,eng,32,1978,Thames  Hudson
27924,The Essential Augustine,Augustine of Hippo/Vernon J. Bourke,3.69,9780915144075,eng,268,1978,Hackett Publishing Company (Indianapolis  IN)
29289,Lentil,Robert McCloskey,4.13,9780140502879,eng,64,1978,Puffin Books
12066,The Nice and the Good,Iris Murdoch,3.84,9780140030341,eng,362,1978,Penguin Books
35324,Incident at Exeter,John G. Fuller,3.56,9780425039298,en-US,221,1978,Berkley Books (NY)
19361,The Scarlet Letter and Other Writings,Nathaniel Hawthorne/Eugene Hudson Long/Seymour L. Gross/Richard C. Beatty/Sculley Bradley/Richmond Croom Beatty,3.59,9780393956535,eng,443,1978,W. W. Norton & Company
32083,Growing Old in America: The Bland-Lee Lectures Delivered at Clark University,David Hackett Fischer,4.06,9780195023664,eng,252,1978,Oxford University Press  USA
31628,James and the Giant Peach,Roald Dahl/Nancy Ekholm Burkert,4.01,9780553150322,eng,154,1978,Bantam Skylark
38153,Orlando Furioso: Part Two,Ludovico Ariosto/Barbara Reynolds,4.23,9780140443103,eng,800,1977,Penguin Classics
16965,The Dot and the Line: A Romance in Lower Mathematics,Norton Juster,4.34,9780394733524,eng,62,1977,Random House
34473,In Praise of Shadows,Jun'ichirō Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,4.09,9780918172020,eng,56,1977,Leete's Island Books
17850,The House of Mirth,Edith Wharton/R.W.B. Lewis,3.95,9780814749760,eng,335,1977,New York University Press
16897,The Portable Thoreau,Henry David Thoreau/Carl Bode,4.18,9780140150315,eng,698,1977,Penguin Books
8074,The Wind Thief,Judi Barrett/Diane Dawson Hearn,3.8,9780689305641,eng,32,1977,Atheneum Books
45595,La Tía Julia y el Escribidor,Mario Vargas Llosa,3.92,9788432203237,spa,447,1977,Seix Barral
8221,Laura: The Life of Laura Ingalls Wilder,Donald Zochert,4.12,9780380016365,en-GB,241,1977,Avon
18362,The Diary of Anaïs Nin  Vol. 6: 1955-1966,Anaïs Nin/Gunther Stuhlmann,4.13,9780156260329,eng,432,1977,Mariner Books
35128,With Friends Like These...,Alan Dean Foster,3.94,9780345323903,eng,236,1977,Del Rey
38198,The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,3.96,9780292707184,eng,137,1977,University of Texas Press (Austin/London)
28543,Dragonsong (Pern: Harper Hall  #1),Anne McCaffrey,4.24,9780553120448,eng,176,1977,Bantam
9813,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,4.03,9780156659758,en-US,272,1977,Mariner Books
42380,When the Siren Wailed,Noel Streatfeild/Judith Gwyn Brown,3.72,9780394931470,en-US,157,1977,Lions
1730,Metamorphoses: Volume I  Books I-VIII,Ovid/Frank Justus Miller,4.42,9780674990463,eng,496,1977,Harvard University Press
19308,Pippi Goes on Board,Astrid Lindgren/Florence Lamborn/Nancy Seligsohn,4.12,9780140309591,eng,140,1977,Puffin Books
31472,Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism,George Eliot/Bert G. Hornback,3.96,9780393092103,eng,578,1977,W. W. Norton & Company
38680,Adventures of Huckleberry Finn,Mark Twain,3.82,9780440300281,eng,352,1977,Laurel
13625,Mistress of Mistresses: A Vision of Zimiamvia (The Zimiamvian Trilogy  #1),E.R. Eddison/Gerald Ravenscourt Hayes/Keith   Henderson,3.64,9780345272201,eng,405,1977,Del Rey Books
38773,The Portable Thomas Jefferson,Thomas Jefferson/Merrill D. Peterson,4.05,9780140150803,eng,589,1977,Penguin Classics
24626,A Stranger Came Ashore,Mollie Hunter/Lisa Falkenstern,3.82,9780064400824,eng,163,1977,HarperCollins Publishers
30675,The Thirteenth Tribe,Arthur Koestler,3.93,9780330250696,eng,224,1977,Picador
2702,Chaucer's Canterbury Tales (Selected): An Interlinear Translation,Geoffrey Chaucer/Vincent Foster Hopper,3.8,9780812000399,eng,530,1977,Barrons Educational Series
25002,Writing Degree Zero,Roland Barthes/Annette Lavers/Colin Smith/Susan Sontag,3.88,9780809013845,eng,96,1977,Hill and Wang
11886,Falconer,John Cheever,3.66,9780224014014,eng,224,1977,Random House UK Ltd (A Division of Random House Group)
19411,The Portable Gibbon: The Decline and Fall of the Roman Empire,Edward Gibbon/Dero A. Saunders/Charles Alexander Robinson Jr.,3.98,9780140150605,eng,691,1977,Penguin Books
29993,The Visible Hand: The Managerial Revolution in American Business,Alfred D. Chandler Jr.,4.01,9780674940529,en-US,624,1977,Belknap Press
22575,Sit  Walk  Stand,Watchman Nee,4.42,9780842358934,eng,80,1977,Tyndale House Publishers
4415,East Of Eden,John Steinbeck,4.37,9780553116083,eng,691,1977,Bantam Books
31818,The Philosophy of Andy Warhol (From A to B and Back Again),Andy Warhol,3.74,9780156717205,eng,272,1977,Mariner Books
25244,The Essential Writings,Georg Wilhelm Friedrich Hegel,3.86,9780061318313,ger,368,1977,Harper Perennial
23912,The Complete Poems,William Blake/Alicia Suskin Ostriker,4.24,9780140422153,eng,1072,1977,Penguin Classics
2713,The Portable Chaucer,Geoffrey Chaucer/Theodore Morrison,3.86,9780140150810,eng,611,1977,Penguin Books
40459,Ragtime,E.L. Doctorow,3.88,9780553135428,eng,369,1977,Bantam Books
20422,Le ravissement de Lol V. Stein,Marguerite Duras,3.66,9782070368105,fre,192,1976,Gallimard
11240,Bruno's Dream,Iris Murdoch,3.76,9780140031768,eng,320,1976,Penguin Books
19510,Essays and Aphorisms,Arthur Schopenhauer/R.J. Hollingdale,4.17,9780140442274,eng,240,1976,Penguin Classics
26071,The Comparative Study of Political Elites,Robert D. Putnam,3.75,9780131541955,eng,246,1976,Prentice Hall
8203,West from Home: Letters of Laura Ingalls Wilder  San Francisco  1915  (Little House #11),Laura Ingalls Wilder/Roger Lea MacBride/Margot Patterson Doss,3.84,9780064400817,eng,124,1976,Harper & Row
14349,The Pearl/The Red Pony,John Steinbeck,3.64,9780140042320,eng,181,1976,Penguin Books
12193,The Portable Conrad,Joseph Conrad/Morton Dauwen Zabel/Frederick R. Karl,4.28,9780140150339,eng,762,1976,Penguin Books
18718,Down the Yellow Brick Road:The Making of The Wizard of Oz,Doug McClelland/Ted Sennett,3.92,9780515040968,eng,159,1976,Pyramid Books
25933,The Black Sheep,Honoré de Balzac/Donald Adamson,3.99,9780140442373,eng,339,1976,Penguin Classics
8891,Return to the Planet of the Apes:  Visions from Nowhere,William Arrow,3.33,9780345251220,eng,183,1976,Ballantine Books
11253,A Severed Head,Iris Murdoch,3.73,9780140020038,eng,204,1976,Penguin Books
18217,Rameau's Nephew / D'Alembert's Dream,Denis Diderot/Leonard Tancock,3.67,9780140441734,eng,237,1976,Penguin Books
8889,Return to the Planet of the Apes #2: Escape from Terror Lagoon,William Arrow,3.0,9780345251671,eng,0,1976,Ballantine Books
15521,I Maccabees,Jonathan  A. Goldstein/Anonymous,3.96,9780385085335,eng,592,1976,Anchor Bible
3736,Redburn,Herman Melville/Harold Beaver,3.62,9780140431056,eng,448,1976,Penguin Classics
23870,Spandau: The Secret Diaries,Albert Speer,4.13,9780026995016,eng,463,1976,Macmillan Publ. Co.
18350,In Favor of the Sensitive Man and Other Essays,Anaïs Nin,4.02,9780156444453,eng,180,1976,Mariner Books
26994,Plato on Knowledge and Reality,Nicholas P. White,3.67,9780915144228,eng,272,1976,Hackett Publishing Company  Inc.
11154,The Screwtape Letters/Book & Study Guide,C.S. Lewis,4.22,9780800783365,en-US,172,1976,Fleming H Revell Co
5595,Problems of the Self: Philosophical Papers 1956 1972,Bernard Williams,3.97,9780521290609,en-US,276,1976,Cambridge University Press
15225,In the Green Star's Glow (Green Star  #5),Lin Carter,3.51,9780879972165,eng,192,1976,DAW Books
18844,Flush,Virginia Woolf/Trekkie Ritchie,3.83,9780156319522,eng,204,1976,Mariner Books
9454,Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/A.V. Miller/John Niemeyer Findlay,3.93,9780198245971,eng,640,1976,Oxford University Press
1068,1776,Peter  Stone/Sherman Edwards,4.22,9780140481396,eng,192,1976,Penguin Books
23063,The Pleasure of the Text,Roland Barthes/Richard Miller,4.02,9780224011877,eng,80,1976,Jonathan Cape
5304,De Profundis and Other Writings,Oscar Wilde/Hesketh Pearson,4.21,9780140430899,eng,252,1976,Penguin Books
28257,The Use and Abuse of Biology: An Anthropological Critique of Sociobiology,Marshall Sahlins,3.91,9780472766000,eng,120,1976,University of Michigan Press
40490,The Valley of Vision: A Collection of Puritan Prayers and Devotions,Arthur Bennett,4.54,9780851512280,eng,223,1975,Banner of Truth
15498,Var the Stick (Battle Circle  #2),Piers Anthony,3.76,9780552097369,eng,172,1975,Corgi
41081,Entry to Elsewhen,John Brunner,3.37,9780879971540,eng,172,1975,DAW Books
14045,As I Crossed a Bridge of Dreams: Recollections of a Woman in Eleventh-Century Japan,Lady Sarashina/Ivan Morris,3.82,9780140442823,eng,148,1975,Penguin Classics
4608,CliffsNotes on Heller's Catch-22,Charles A. Peek/CliffsNotes/Joseph Heller,3.55,9780822002963,eng,48,1975,Cliffs Notes
29976,Three Prophetic Science Fiction Novels,H.G. Wells/E.F. Bleiler,3.86,9780844631516,eng,335,1975,Peter Smith Publisher  Inc.
7946,Eddie's Valuable Property,Carolyn Haywood,4.09,9780688320140,eng,192,1975,William Morrow & Company
6129,Siddhartha,Hermann Hesse,4.02,9782253008484,fre,160,1975,Le Livre de Poche
17503,The Circus of Adventure,Enid Blyton,4.11,9780330244770,eng,192,1975,Pan
2315,Below the Root,Zilpha Keatley Snyder/Alton Raible,4.08,9780689304576,eng,231,1975,Atheneum Books
14679,Love,Stendhal/Gilbert Sale/Suzanne Sale/B.C.J.G. Knight/Jean Stewart,3.71,9780140443073,eng,336,1975,Penguin Classics
17830,Bulgakov's the Master and Margarita: The Text as a Cipher,Elena N. Mahlow,5.0,9780533017423,eng,202,1975,Vantage Press
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.51,9780394720241,eng,1344,1975,Vintage
9156,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New,George Balanchine/Francis Mason,4.0,9780385033985,en-US,560,1975,Anchor
26415,Existentialism from Dostoevsky to Sartre,Walter Kaufmann,4.08,9780452009301,en-US,384,1975,Plume
28254,Stone Age Economics,Marshall Sahlins,3.9,9780202010991,eng,348,1974,Routledge
15229,By the Light of the Green Star (Green Star  #3),Lin Carter,3.53,9780879971205,eng,175,1974,DAW
39763,The Mystical Poems of Rumi 1: First Selection  Poems 1-200,Rumi/A.J. Arberry,4.28,9780226731513,eng,208,1974,University Of Chicago Press
15012,The Haunted Screen: Expressionism in the German Cinema and the Influence of Max Reinhardt,Lotte H. Eisner,4.16,9780520024793,eng,360,1974,University of California Press
40795,Turtle Island,Gary Snyder/Michael Corr,4.09,9780811205467,eng,112,1974,New Directions
26522,Three Plays of Euripides: Alcestis/Medea/The Bacchae,Euripides/Paul Roche,3.97,9780393093124,eng,144,1974,W.W. Norton & Company
7938,Winter Cottage,Carol Ryrie Brink,4.15,9780020419709,eng,178,1974,Atheneum
29255,The Only Dance There Is,Ram Dass/Richard Alpert,4.24,9780385084130,en-US,192,1974,Anchor
18835,Virginia Woolf: A Biography,Quentin Bell,4.17,9780156935807,eng,576,1974,Mariner Books
25708,Saint Thomas Aquinas,G.K. Chesterton/Anton C. Pegis,4.14,9780385090025,en-US,167,1974,Image
27385,"Since ""Silent Spring""",Frank  Graham,3.78,9780449231418,eng,0,1974,Fawcett
26254,Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2),Karl Jaspers/Ralph Manheim,3.92,9780156075008,eng,138,1974,Harvest Books/Harcourt
1326,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,4.1,9780140442755,en-US,160,1973,Penguin Classics
19563,Peking to Paris,Luigi  Barzini/L.P. De Castelvecchio,3.79,9780912050263,eng,308,1973,Open Court Publishing Company
8901,Battle for the Planet of the Apes,David Gerrold/John William Corrington/Joyce Hooper Corrington,3.66,9780891901631,eng,158,1973,Award Books
12045,An Unofficial Rose,Iris Murdoch,3.76,9780140021547,en-US,288,1973,Penguin Books Ltd
36028,The Occult: A History,Colin Wilson,3.91,9780394718132,eng,606,1973,Vintage/Random House Inc. (NYC)
30678,The Case of the Midwife Toad,Arthur Koestler,3.79,9780394718231,en-GB,187,1973,Vintage
30340,The Pound Era,Hugh Kenner,4.37,9780520024274,eng,624,1973,University of California Press
17243,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,Bram Stoker/Charles Osborne,3.44,9780800809638,eng,224,1973,Taplinger Publ. Company
5989,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,4.14,9780140442724,eng,256,1973,Penguin Classics
11963,Les petits chevaux de Tarquinia,Marguerite Duras,3.75,9782070361878,fre,220,1973,Gallimard Education
19176,Vita Nuova,Dante Alighieri/Mark Musa,3.87,9780253201621,eng,210,1973,Indiana University Press
37043,Septem Quae Supersunt Tragoediae,Aeschylus/Denys L. Page,4.1,9780198145707,grc,352,1973,Clarendon Press
21823,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,4.26,9780151730858,eng,283,1973,Harcourt  Brace  Jovanovich
28375,The Flight of Icarus,Raymond Queneau/Barbara Wright,3.99,9780811204835,eng,191,1973,New Directions
9936,Between Time and Timbuktu or Prometheus-5,Kurt Vonnegut Jr.,3.46,9780385280792,eng,304,1972,Delta
7352,Tolkien: A Look Behind The Lord of the Rings,Lin Carter,3.76,9780345215505,eng,211,1972,Ballantine Books (NY)
40922,Best Science Fiction Stories of Clifford D. Simak,Clifford D. Simak,3.94,9780446658089,eng,253,1972,Paperback Library
40003,The History of Rome  Books 21-30: The War with Hannibal,Livy/Aubrey de Sélincourt/Betty Radice,4.14,9780140441451,eng,711,1972,Penguin Classics
17881,Notes from Underground & The Double,Fyodor Dostoyevsky/Jessie Coulson,4.2,9780140442526,eng,287,1972,Penguin Books
27737,La Cantatrice chauve / La Leçon,Eugène Ionesco,3.9,9782070362363,fre,150,1972,Gallimard
19531,Les Mandarins: Tome 2,Simone de Beauvoir,4.2,9782070367702,fre,500,1972,Folio
18214,Jacques der Fatalist und sein Herr,Denis Diderot,3.84,9783150093351,ger,360,1972,Reclam  Ditzingen
29526,The Death and Rebirth of the Seneca,Anthony F.C. Wallace,3.66,9780394716992,eng,416,1972,Vintage
18338,The Castle Keeps,Andrew J. Offutt,3.57,9780425021873,en-US,191,1972,Berkley
35090,Der Richter und sein Henker,Friedrich Dürrenmatt/John J. Neumaier/William Gillis,3.73,9780395044995,ger,208,1972,Houghton Mifflin Company
17770,Post Captain (Aubrey/Maturin Book 2),Patrick O'Brian,4.29,9780397008049,eng,413,1972,Lippincott Williams & Wilkins
22095,Binary,John Lange,3.53,9780394479873,eng,213,1972,Alfred A. Knopf
25689,The Agricola and The Germania,Tacitus/Harold Mattingly/S.A. Handford,3.99,9780140442410,eng,174,1971,Penguin Books
11044,The Diary of Anaïs Nin  Vol. 3: 1939-1944,Anaïs Nin/Gunther Stuhlmann,4.18,9780156260275,eng,348,1971,Mariner Books
3100,E.M. Forster: Critical Guidebook,Lionel Trilling/E.M. Forster,3.51,9780811202107,eng,208,1971,New Directions
41834,Asimov's Guide to the Bible: The Old Testament,Isaac Asimov,4.07,9780380010325,eng,677,1971,Avon Books (P)
30606,Art and Culture: Critical Essays,Clement Greenberg/Janice Horne,3.9,9780807066812,eng,288,1971,Beacon Press
17580,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Garth Williams,4.19,9780590488129,en-US,289,1971,Scholastic  Inc.
16802,The Complete Poetry,John Milton/John T. Shawcross,4.06,9780385023511,en-US,672,1971,Anchor
38788,The Burning Plain and Other Stories,Juan Rulfo/Kermit Oliver/George D. Schade,4.19,9780292701328,en-US,191,1971,University of Texas Press
20531,Cliffs Notes on Wright's Black Boy,Carl Senna/CliffsNotes/Richard Wright,3.75,9780822002420,eng,56,1971,Cliffs Notes
29254,Be Here Now,Ram Dass/Richard Alpert,4.29,9780517543054,en-US,416,1971,Lama Foundation (San Cristobal  NM)
28025,The Myth of the Eternal Return or  Cosmos and History,Mircea Eliade/Willard R. Trask,4.24,9780691017778,eng,195,1971,Princeton University Press
13275,Poetics of Music in the Form of Six Lessons,Igor Stravinsky/George Seferis/Arthur Knodel/Ingolf Dahl,4.11,9780674678569,eng,160,1970,Harvard University Press
40928,Oedipus Tyrannus,Sophocles/Theodore F. Brunner/Luci Berkowitz,3.7,9780393098747,eng,272,1970,W.W. Norton & Company
24601,Paris Spleen,Charles Baudelaire/Louise Varèse,4.3,9780811200073,eng,118,1970,New Directions
18225,Theory of Colours,Johann Wolfgang von Goethe/Deane B. Judd,4.06,9780262570213,eng,468,1970,MIT Press
1366,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,3.99,9780140440348,en-US,653,1970,Penguin Classics
18132,The Voyage of the “Dawn Treader” (The Chronicles of Narnia  #3),C.S. Lewis/Pauline Baynes,4.09,9780020442608,eng,216,1970,Macmillan Publishing Company/Collier Books
36311,Great Short Works,Edgar Allan Poe/Gary Richard Thompson,4.26,9780060830939,en-US,576,1970,Harper Perennial
1586,Lysistrata,Aristophanes/Douglass Parker,3.85,9780451616227,eng,98,1970,Signet
11037,The Diary of Anaïs Nin  Vol. 2: 1934-1939,Anaïs Nin/Gunther Stuhlmann,4.18,9780156260268,eng,372,1970,Mariner Books
29512,Lost Continents,L. Sprague de Camp,3.65,9780486226682,en-US,363,1970,Dover Publications (NYC)
15683,Lyrical and Critical Essays,Albert Camus/Ellen Conroy Kennedy/Philip Thody,4.27,9780394708522,eng,365,1970,Vintage
253,The Air-Conditioned Nightmare,Henry Miller,3.83,9780811201063,eng,292,1970,New Directions
14666,Red and Black,Stendhal/Robert M. Adams,3.88,9780393098211,eng,572,1969,W. W. Norton & Company
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,4.21,9780226307848,eng,228,1969,University of Chicago Press
20323,The Penguin Companion to European Literature,Anthony Thorlby,4.5,9780140510355,eng,907,1969,Penguin Books
29129,The Last Unicorn,Peter S. Beagle,4.17,9780345254849,eng,248,1969,Ballantine Books
